State,Industry,Series ID,Month,Turnover
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Mar,34.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Apr,33.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 May,35.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Jun,34.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Jul,31.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Aug,31.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Sep,31.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Oct,29.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Nov,28.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2010 Dec,30.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Jan,24.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Feb,25.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Mar,29.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Apr,27.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 May,27.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Jun,25.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Jul,25
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Aug,25.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Sep,25.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Oct,26.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Nov,24.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2011 Dec,28.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Jan,26.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Feb,28.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Mar,34.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Apr,30.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 May,35.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Jun,37
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Jul,31.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Aug,36.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Sep,38.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Oct,33.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Nov,37.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2012 Dec,39.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Jan,33.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Feb,38.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Mar,49.1
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Apr,40.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 May,38.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Jun,40.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Jul,42.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Aug,40.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Sep,39.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Oct,44.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Nov,39.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2013 Dec,38.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Jan,30.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Feb,34.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Mar,39.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Apr,35.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 May,36.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Jun,34.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Jul,35.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Aug,35.1
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Sep,38.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Oct,35.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Nov,38.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2014 Dec,42.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Jan,33
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Feb,36.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Mar,42.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Apr,35.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 May,38.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Jun,38
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Jul,37.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Aug,37.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Sep,39.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Oct,41.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Nov,44.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2015 Dec,49
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Jan,38.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Feb,43.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Mar,45.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Apr,41.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 May,40.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Jun,36.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Jul,41.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Aug,44.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Sep,43.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Oct,41.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Nov,41.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2016 Dec,42.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Jan,35.1
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Feb,39.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Mar,44.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Apr,41
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 May,41
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Jun,39.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Jul,42.5
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Aug,43
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Sep,44.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Oct,41.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Nov,40.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2017 Dec,39.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Jan,33.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Feb,37.2
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Mar,44.3
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Apr,40.6
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 May,40.9
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Jun,40.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Jul,43.8
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Aug,41.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Sep,41.4
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Oct,41.7
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Nov,44
Australian Capital Territory,"Cafes, restaurants and catering services",A3349849A,2018 Dec,40.9
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Apr,7.6
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 May,6.7
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Jun,7.1
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Jul,7.5
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Aug,7.3
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Sep,8.1
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Oct,8.9
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Nov,9.6
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1982 Dec,11.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jan,7.7
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Feb,8.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Mar,8.5
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Apr,8.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 May,9.3
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jun,9.9
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jul,10.8
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Aug,9.4
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Sep,10.9
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Oct,12.8
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Nov,13.8
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1983 Dec,17.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jan,10.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Feb,10.3
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Mar,11.2
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Apr,9.7
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 May,10
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jun,10.1
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jul,10
Australian Capital Territory,"Cafes, restaurants and takeaway food services",A3349606J,1984 Aug,11.3
