ds,unique_id,Title,y
1985-07-31,CEU0500000001,Total Private,81608.0
1985-08-31,CEU0500000001,Total Private,82011.0
1985-09-30,CEU0500000001,Total Private,82108.0
1985-10-31,CEU0500000001,Total Private,82144.0
1985-11-30,CEU0500000001,Total Private,82249.0
1985-12-31,CEU0500000001,Total Private,82404.0
1986-01-31,CEU0500000001,Total Private,80695.0
1986-02-28,CEU0500000001,Total Private,80562.0
1986-03-31,CEU0500000001,Total Private,81050.0
1986-04-30,CEU0500000001,Total Private,81891.0
1986-05-31,CEU0500000001,Total Private,82551.0
1986-06-30,CEU0500000001,Total Private,83127.0
1986-07-31,CEU0500000001,Total Private,83280.0
1986-08-31,CEU0500000001,Total Private,83596.0
1986-09-30,CEU0500000001,Total Private,83675.0
1986-10-31,CEU0500000001,Total Private,83706.0
1986-11-30,CEU0500000001,Total Private,83796.0
1986-12-31,CEU0500000001,Total Private,84007.0
1987-01-31,CEU0500000001,Total Private,82305.0
1987-02-28,CEU0500000001,Total Private,82353.0
1987-03-31,CEU0500000001,Total Private,82961.0
1987-04-30,CEU0500000001,Total Private,83930.0
1987-05-31,CEU0500000001,Total Private,84690.0
1987-06-30,CEU0500000001,Total Private,85549.0
1987-07-31,CEU0500000001,Total Private,85695.0
1987-08-31,CEU0500000001,Total Private,86087.0
1987-09-30,CEU0500000001,Total Private,86119.0
1987-10-31,CEU0500000001,Total Private,86403.0
1987-11-30,CEU0500000001,Total Private,86584.0
1987-12-31,CEU0500000001,Total Private,86846.0
1988-01-31,CEU0500000001,Total Private,85039.0
1988-02-29,CEU0500000001,Total Private,85291.0
1988-03-31,CEU0500000001,Total Private,85894.0
1988-04-30,CEU0500000001,Total Private,86798.0
1988-05-31,CEU0500000001,Total Private,87518.0
1988-06-30,CEU0500000001,Total Private,88617.0
1988-07-31,CEU0500000001,Total Private,88704.0
1988-08-31,CEU0500000001,Total Private,89004.0
1988-09-30,CEU0500000001,Total Private,88975.0
1988-10-31,CEU0500000001,Total Private,89119.0
1988-11-30,CEU0500000001,Total Private,89397.0
1988-12-31,CEU0500000001,Total Private,89703.0
1989-01-31,CEU0500000001,Total Private,88003.0
1989-02-28,CEU0500000001,Total Private,88081.0
1989-03-31,CEU0500000001,Total Private,88631.0
1989-04-30,CEU0500000001,Total Private,89427.0
1989-05-31,CEU0500000001,Total Private,90054.0
1989-06-30,CEU0500000001,Total Private,90939.0
1989-07-31,CEU0500000001,Total Private,90843.0
1989-08-31,CEU0500000001,Total Private,91042.0
1989-09-30,CEU0500000001,Total Private,90963.0
1989-10-31,CEU0500000001,Total Private,90958.0
1989-11-30,CEU0500000001,Total Private,91240.0
1989-12-31,CEU0500000001,Total Private,91302.0
1990-01-31,CEU0500000001,Total Private,89455.0
1990-02-28,CEU0500000001,Total Private,89598.0
1990-03-31,CEU0500000001,Total Private,90053.0
1990-04-30,CEU0500000001,Total Private,90634.0
1990-05-31,CEU0500000001,Total Private,91308.0
1990-06-30,CEU0500000001,Total Private,92209.0
1990-07-31,CEU0500000001,Total Private,92008.0
1990-08-31,CEU0500000001,Total Private,92152.0
1990-09-30,CEU0500000001,Total Private,91853.0
1990-10-31,CEU0500000001,Total Private,91544.0
1990-11-30,CEU0500000001,Total Private,91346.0
1990-12-31,CEU0500000001,Total Private,91189.0
1991-01-31,CEU0500000001,Total Private,88987.0
1991-02-28,CEU0500000001,Total Private,88617.0
1991-03-31,CEU0500000001,Total Private,88819.0
1991-04-30,CEU0500000001,Total Private,89229.0
1991-05-31,CEU0500000001,Total Private,89866.0
1991-06-30,CEU0500000001,Total Private,90616.0
1991-07-31,CEU0500000001,Total Private,90438.0
1991-08-31,CEU0500000001,Total Private,90720.0
1991-09-30,CEU0500000001,Total Private,90543.0
1991-10-31,CEU0500000001,Total Private,90364.0
1991-11-30,CEU0500000001,Total Private,90222.0
1991-12-31,CEU0500000001,Total Private,90152.0
1992-01-31,CEU0500000001,Total Private,88085.0
1992-02-29,CEU0500000001,Total Private,88011.0
1992-03-31,CEU0500000001,Total Private,88407.0
1992-04-30,CEU0500000001,Total Private,89240.0
1992-05-31,CEU0500000001,Total Private,90020.0
1992-06-30,CEU0500000001,Total Private,90808.0
1992-07-31,CEU0500000001,Total Private,90778.0
1992-08-31,CEU0500000001,Total Private,90965.0
1992-09-30,CEU0500000001,Total Private,90864.0
1992-10-31,CEU0500000001,Total Private,90949.0
1992-11-30,CEU0500000001,Total Private,90987.0
1992-12-31,CEU0500000001,Total Private,91071.0
1993-01-31,CEU0500000001,Total Private,89264.0
1993-02-28,CEU0500000001,Total Private,89523.0
1993-03-31,CEU0500000001,Total Private,89855.0
1993-04-30,CEU0500000001,Total Private,90852.0
1993-05-31,CEU0500000001,Total Private,91775.0
1993-06-30,CEU0500000001,Total Private,92655.0
1993-07-31,CEU0500000001,Total Private,92819.0
1993-08-31,CEU0500000001,Total Private,93108.0
1993-09-30,CEU0500000001,Total Private,93110.0
1993-10-31,CEU0500000001,Total Private,93277.0
1993-11-30,CEU0500000001,Total Private,93467.0
1993-12-31,CEU0500000001,Total Private,93651.0
1994-01-31,CEU0500000001,Total Private,91752.0
1994-02-28,CEU0500000001,Total Private,91988.0
1994-03-31,CEU0500000001,Total Private,92823.0
1994-04-30,CEU0500000001,Total Private,93891.0
1994-05-31,CEU0500000001,Total Private,94840.0
1994-06-30,CEU0500000001,Total Private,95938.0
1994-07-31,CEU0500000001,Total Private,96106.0
1994-08-31,CEU0500000001,Total Private,96531.0
1994-09-30,CEU0500000001,Total Private,96584.0
1994-10-31,CEU0500000001,Total Private,96700.0
1994-11-30,CEU0500000001,Total Private,97079.0
1994-12-31,CEU0500000001,Total Private,97252.0
1995-01-31,CEU0500000001,Total Private,95333.0
1995-02-28,CEU0500000001,Total Private,95615.0
1995-03-31,CEU0500000001,Total Private,96263.0
1995-04-30,CEU0500000001,Total Private,97097.0
1995-05-31,CEU0500000001,Total Private,97831.0
1995-06-30,CEU0500000001,Total Private,98845.0
1995-07-31,CEU0500000001,Total Private,98757.0
1995-08-31,CEU0500000001,Total Private,99150.0
1995-09-30,CEU0500000001,Total Private,99078.0
1995-10-31,CEU0500000001,Total Private,99145.0
1995-11-30,CEU0500000001,Total Private,99267.0
1995-12-31,CEU0500000001,Total Private,99316.0
1996-01-31,CEU0500000001,Total Private,97054.0
1996-02-29,CEU0500000001,Total Private,97585.0
1996-03-31,CEU0500000001,Total Private,98257.0
1996-04-30,CEU0500000001,Total Private,99120.0
1996-05-31,CEU0500000001,Total Private,100196.0
1996-06-30,CEU0500000001,Total Private,101214.0
1996-07-31,CEU0500000001,Total Private,101309.0
1996-08-31,CEU0500000001,Total Private,101695.0
1996-09-30,CEU0500000001,Total Private,101459.0
1996-10-31,CEU0500000001,Total Private,101683.0
1996-11-30,CEU0500000001,Total Private,101954.0
1996-12-31,CEU0500000001,Total Private,102038.0
1997-01-31,CEU0500000001,Total Private,99915.0
1997-02-28,CEU0500000001,Total Private,100401.0
1997-03-31,CEU0500000001,Total Private,101173.0
1997-04-30,CEU0500000001,Total Private,102161.0
1997-05-31,CEU0500000001,Total Private,103203.0
1997-06-30,CEU0500000001,Total Private,104156.0
1997-07-31,CEU0500000001,Total Private,104296.0
1997-08-31,CEU0500000001,Total Private,104475.0
1997-09-30,CEU0500000001,Total Private,104496.0
1997-10-31,CEU0500000001,Total Private,104828.0
1997-11-30,CEU0500000001,Total Private,105073.0
1997-12-31,CEU0500000001,Total Private,105267.0
1998-01-31,CEU0500000001,Total Private,103161.0
1998-02-28,CEU0500000001,Total Private,103549.0
1998-03-31,CEU0500000001,Total Private,104166.0
1998-04-30,CEU0500000001,Total Private,105208.0
1998-05-31,CEU0500000001,Total Private,106204.0
1998-06-30,CEU0500000001,Total Private,107205.0
1998-07-31,CEU0500000001,Total Private,107210.0
1998-08-31,CEU0500000001,Total Private,107533.0
1998-09-30,CEU0500000001,Total Private,107337.0
1998-10-31,CEU0500000001,Total Private,107589.0
1998-11-30,CEU0500000001,Total Private,107796.0
1998-12-31,CEU0500000001,Total Private,108012.0
1999-01-31,CEU0500000001,Total Private,105713.0
1999-02-28,CEU0500000001,Total Private,106267.0
1999-03-31,CEU0500000001,Total Private,106854.0
1999-04-30,CEU0500000001,Total Private,107956.0
1999-05-31,CEU0500000001,Total Private,108801.0
1999-06-30,CEU0500000001,Total Private,109840.0
1999-07-31,CEU0500000001,Total Private,110034.0
1999-08-31,CEU0500000001,Total Private,110162.0
1999-09-30,CEU0500000001,Total Private,109914.0
1999-10-31,CEU0500000001,Total Private,110303.0
1999-11-30,CEU0500000001,Total Private,110597.0
1999-12-31,CEU0500000001,Total Private,110751.0
2000-01-31,CEU0500000001,Total Private,108514.0
2000-02-29,CEU0500000001,Total Private,108786.0
2000-03-31,CEU0500000001,Total Private,109644.0
2000-04-30,CEU0500000001,Total Private,110571.0
2000-05-31,CEU0500000001,Total Private,111175.0
2000-06-30,CEU0500000001,Total Private,112314.0
2000-07-31,CEU0500000001,Total Private,112263.0
2000-08-31,CEU0500000001,Total Private,112377.0
2000-09-30,CEU0500000001,Total Private,112141.0
2000-10-31,CEU0500000001,Total Private,112213.0
2000-11-30,CEU0500000001,Total Private,112421.0
2000-12-31,CEU0500000001,Total Private,112395.0
2001-01-31,CEU0500000001,Total Private,109928.0
2001-02-28,CEU0500000001,Total Private,110140.0
2001-03-31,CEU0500000001,Total Private,110603.0
2001-04-30,CEU0500000001,Total Private,110962.0
2001-05-31,CEU0500000001,Total Private,111624.0
2001-06-30,CEU0500000001,Total Private,112303.0
2001-07-31,CEU0500000001,Total Private,111897.0
2001-08-31,CEU0500000001,Total Private,111827.0
2001-09-30,CEU0500000001,Total Private,111086.0
2001-10-31,CEU0500000001,Total Private,110771.0
2001-11-30,CEU0500000001,Total Private,110423.0
2001-12-31,CEU0500000001,Total Private,110065.0
2002-01-31,CEU0500000001,Total Private,107591.0
2002-02-28,CEU0500000001,Total Private,107651.0
2002-03-31,CEU0500000001,Total Private,108133.0
2002-04-30,CEU0500000001,Total Private,108712.0
2002-05-31,CEU0500000001,Total Private,109382.0
2002-06-30,CEU0500000001,Total Private,110169.0
2002-07-31,CEU0500000001,Total Private,109904.0
2002-08-31,CEU0500000001,Total Private,109960.0
2002-09-30,CEU0500000001,Total Private,109510.0
2002-10-31,CEU0500000001,Total Private,109668.0
2002-11-30,CEU0500000001,Total Private,109651.0
2002-12-31,CEU0500000001,Total Private,109302.0
2003-01-31,CEU0500000001,Total Private,107035.0
2003-02-28,CEU0500000001,Total Private,107069.0
2003-03-31,CEU0500000001,Total Private,107473.0
2003-04-30,CEU0500000001,Total Private,108148.0
2003-05-31,CEU0500000001,Total Private,108923.0
2003-06-30,CEU0500000001,Total Private,109652.0
2003-07-31,CEU0500000001,Total Private,109453.0
2003-08-31,CEU0500000001,Total Private,109551.0
2003-09-30,CEU0500000001,Total Private,109280.0
2003-10-31,CEU0500000001,Total Private,109530.0
2003-11-30,CEU0500000001,Total Private,109586.0
2003-12-31,CEU0500000001,Total Private,109471.0
2004-01-31,CEU0500000001,Total Private,107283.0
2004-02-29,CEU0500000001,Total Private,107491.0
2004-03-31,CEU0500000001,Total Private,108386.0
2004-04-30,CEU0500000001,Total Private,109485.0
2004-05-31,CEU0500000001,Total Private,110409.0
2004-06-30,CEU0500000001,Total Private,111299.0
2004-07-31,CEU0500000001,Total Private,111249.0
2004-08-31,CEU0500000001,Total Private,111249.0
2004-09-30,CEU0500000001,Total Private,110920.0
2004-10-31,CEU0500000001,Total Private,111375.0
2004-11-30,CEU0500000001,Total Private,111476.0
2004-12-31,CEU0500000001,Total Private,111368.0
2005-01-31,CEU0500000001,Total Private,109086.0
2005-02-28,CEU0500000001,Total Private,109487.0
2005-03-31,CEU0500000001,Total Private,110230.0
2005-04-30,CEU0500000001,Total Private,111429.0
2005-05-31,CEU0500000001,Total Private,112237.0
2005-06-30,CEU0500000001,Total Private,113352.0
2005-07-31,CEU0500000001,Total Private,113361.0
2005-08-31,CEU0500000001,Total Private,113579.0
2005-09-30,CEU0500000001,Total Private,113182.0
2005-10-31,CEU0500000001,Total Private,113434.0
2005-11-30,CEU0500000001,Total Private,113840.0
2005-12-31,CEU0500000001,Total Private,113748.0
2006-01-31,CEU0500000001,Total Private,111593.0
2006-02-28,CEU0500000001,Total Private,112051.0
2006-03-31,CEU0500000001,Total Private,112919.0
2006-04-30,CEU0500000001,Total Private,113825.0
2006-05-31,CEU0500000001,Total Private,114640.0
2006-06-30,CEU0500000001,Total Private,115574.0
2006-07-31,CEU0500000001,Total Private,115494.0
2006-08-31,CEU0500000001,Total Private,115652.0
2006-09-30,CEU0500000001,Total Private,115230.0
2006-10-31,CEU0500000001,Total Private,115425.0
2006-11-30,CEU0500000001,Total Private,115676.0
2006-12-31,CEU0500000001,Total Private,115670.0
2007-01-31,CEU0500000001,Total Private,113360.0
2007-02-28,CEU0500000001,Total Private,113581.0
2007-03-31,CEU0500000001,Total Private,114373.0
2007-04-30,CEU0500000001,Total Private,115162.0
2007-05-31,CEU0500000001,Total Private,116088.0
2007-06-30,CEU0500000001,Total Private,116999.0
2007-07-31,CEU0500000001,Total Private,116815.0
2007-08-31,CEU0500000001,Total Private,116813.0
2007-09-30,CEU0500000001,Total Private,116369.0
2007-10-31,CEU0500000001,Total Private,116541.0
2007-11-30,CEU0500000001,Total Private,116711.0
2007-12-31,CEU0500000001,Total Private,116559.0
2008-01-31,CEU0500000001,Total Private,114018.0
2008-02-29,CEU0500000001,Total Private,114051.0
2008-03-31,CEU0500000001,Total Private,114538.0
2008-04-30,CEU0500000001,Total Private,115065.0
2008-05-31,CEU0500000001,Total Private,115607.0
2008-06-30,CEU0500000001,Total Private,116185.0
2008-07-31,CEU0500000001,Total Private,115857.0
2008-08-31,CEU0500000001,Total Private,115658.0
2008-09-30,CEU0500000001,Total Private,114775.0
2008-10-31,CEU0500000001,Total Private,114505.0
2008-11-30,CEU0500000001,Total Private,113710.0
2008-12-31,CEU0500000001,Total Private,112815.0
2009-01-31,CEU0500000001,Total Private,109571.0
2009-02-28,CEU0500000001,Total Private,108938.0
2009-03-31,CEU0500000001,Total Private,108715.0
2009-04-30,CEU0500000001,Total Private,108765.0
2009-05-31,CEU0500000001,Total Private,109107.0
2009-06-30,CEU0500000001,Total Private,109386.0
2009-07-31,CEU0500000001,Total Private,109073.0
2009-08-31,CEU0500000001,Total Private,108882.0
2009-09-30,CEU0500000001,Total Private,108298.0
2009-10-31,CEU0500000001,Total Private,108283.0
2009-11-30,CEU0500000001,Total Private,108229.0
2009-12-31,CEU0500000001,Total Private,107850.0
2010-01-31,CEU0500000001,Total Private,105444.0
2010-02-28,CEU0500000001,Total Private,105490.0
2010-03-31,CEU0500000001,Total Private,106176.0
2010-04-30,CEU0500000001,Total Private,107220.0
2010-05-31,CEU0500000001,Total Private,107931.0
2010-06-30,CEU0500000001,Total Private,108710.0
2010-07-31,CEU0500000001,Total Private,108784.0
2010-08-31,CEU0500000001,Total Private,108936.0
2010-09-30,CEU0500000001,Total Private,108568.0
2010-10-31,CEU0500000001,Total Private,108984.0
2010-11-30,CEU0500000001,Total Private,109180.0
2010-12-31,CEU0500000001,Total Private,109034.0
2011-01-31,CEU0500000001,Total Private,106650.0
2011-02-28,CEU0500000001,Total Private,107087.0
2011-03-31,CEU0500000001,Total Private,107904.0
2011-04-30,CEU0500000001,Total Private,109098.0
2011-05-31,CEU0500000001,Total Private,109874.0
2011-06-30,CEU0500000001,Total Private,110795.0
2011-07-31,CEU0500000001,Total Private,110848.0
2011-08-31,CEU0500000001,Total Private,111022.0
2011-09-30,CEU0500000001,Total Private,110788.0
2011-10-31,CEU0500000001,Total Private,111199.0
2011-11-30,CEU0500000001,Total Private,111452.0
2011-12-31,CEU0500000001,Total Private,111428.0
2012-01-31,CEU0500000001,Total Private,109303.0
2012-02-29,CEU0500000001,Total Private,109796.0
2012-03-31,CEU0500000001,Total Private,110623.0
2012-04-30,CEU0500000001,Total Private,111505.0
2012-05-31,CEU0500000001,Total Private,112367.0
2012-06-30,CEU0500000001,Total Private,113155.0
2012-07-31,CEU0500000001,Total Private,113171.0
2012-08-31,CEU0500000001,Total Private,113345.0
2012-09-30,CEU0500000001,Total Private,113004.0
2012-10-31,CEU0500000001,Total Private,113391.0
2012-11-30,CEU0500000001,Total Private,113681.0
2012-12-31,CEU0500000001,Total Private,113719.0
2013-01-31,CEU0500000001,Total Private,111349.0
2013-02-28,CEU0500000001,Total Private,111903.0
2013-03-31,CEU0500000001,Total Private,112645.0
2013-04-30,CEU0500000001,Total Private,113633.0
2013-05-31,CEU0500000001,Total Private,114574.0
2013-06-30,CEU0500000001,Total Private,115441.0
2013-07-31,CEU0500000001,Total Private,115528.0
2013-08-31,CEU0500000001,Total Private,115735.0
2013-09-30,CEU0500000001,Total Private,115368.0
2013-10-31,CEU0500000001,Total Private,115826.0
2013-11-30,CEU0500000001,Total Private,116229.0
2013-12-31,CEU0500000001,Total Private,116113.0
2014-01-31,CEU0500000001,Total Private,113809.0
2014-02-28,CEU0500000001,Total Private,114119.0
2014-03-31,CEU0500000001,Total Private,114962.0
2014-04-30,CEU0500000001,Total Private,116051.0
2014-05-31,CEU0500000001,Total Private,117010.0
2014-06-30,CEU0500000001,Total Private,117987.0
2014-07-31,CEU0500000001,Total Private,118155.0
2014-08-31,CEU0500000001,Total Private,118331.0
2014-09-30,CEU0500000001,Total Private,118002.0
2014-10-31,CEU0500000001,Total Private,118559.0
2014-11-30,CEU0500000001,Total Private,118910.0
2014-12-31,CEU0500000001,Total Private,119019.0
2015-01-31,CEU0500000001,Total Private,116688.0
2015-02-28,CEU0500000001,Total Private,117084.0
2015-03-31,CEU0500000001,Total Private,117751.0
2015-04-30,CEU0500000001,Total Private,118874.0
2015-05-31,CEU0500000001,Total Private,119859.0
2015-06-30,CEU0500000001,Total Private,120751.0
2015-07-31,CEU0500000001,Total Private,120963.0
2015-08-31,CEU0500000001,Total Private,120966.0
2015-09-30,CEU0500000001,Total Private,120524.0
2015-10-31,CEU0500000001,Total Private,121199.0
2015-11-30,CEU0500000001,Total Private,121509.0
2015-12-31,CEU0500000001,Total Private,121603.0
2016-01-31,CEU0500000001,Total Private,119108.0
2016-02-29,CEU0500000001,Total Private,119506.0
2016-03-31,CEU0500000001,Total Private,120262.0
2016-04-30,CEU0500000001,Total Private,121330.0
2016-05-31,CEU0500000001,Total Private,122017.0
2016-06-30,CEU0500000001,Total Private,123116.0
2016-07-31,CEU0500000001,Total Private,123248.0
2016-08-31,CEU0500000001,Total Private,123299.0
2016-09-30,CEU0500000001,Total Private,122929.0
2016-10-31,CEU0500000001,Total Private,123391.0
2016-11-30,CEU0500000001,Total Private,123702.0
2016-12-31,CEU0500000001,Total Private,123631.0
2017-01-31,CEU0500000001,Total Private,121222.0
2017-02-28,CEU0500000001,Total Private,121798.0
2017-03-31,CEU0500000001,Total Private,122385.0
2017-04-30,CEU0500000001,Total Private,123382.0
2017-05-31,CEU0500000001,Total Private,124276.0
2017-06-30,CEU0500000001,Total Private,125324.0
2017-07-31,CEU0500000001,Total Private,125404.0
2017-08-31,CEU0500000001,Total Private,125488.0
2017-09-30,CEU0500000001,Total Private,124869.0
2017-10-31,CEU0500000001,Total Private,125461.0
2017-11-30,CEU0500000001,Total Private,125902.0
2017-12-31,CEU0500000001,Total Private,125785.0
2018-01-31,CEU0500000001,Total Private,123203.0
2018-02-28,CEU0500000001,Total Private,123968.0
2018-03-31,CEU0500000001,Total Private,124601.0
2018-04-30,CEU0500000001,Total Private,125581.0
